71,25,-4.4078e-05,0.16831,-2.2729,4e+07,1758
72,25,1.6965e-05,0.1743,-2.0304,4e+07,1918
73,25,6.2126e-05,0.17382,-2.5839,4e+07,1717
74,25,7.7329e-05,0.17397,-2.1983,4e+07,1999
75,25,-1.2136e-05,0.17443,-2.4109,4e+07,1834
76,25,-6.1339e-07,0.17512,-2.2039,4e+07,2057
77,25,-8.7369e-05,0.17121,-1.9993,4e+07,2079
78,25,-3.0052e-05,0.1706,-2.2636,4e+07,1774
79,25,9.3844e-05,0.17325,-2.2338,4e+07,1687
80,25,4.2832e-05,0.17604,-2.2963,4e+07,1872
81,30,5.6659e-05,0.144,-2.11,4e+07,231
82,30,1.9908e-05,0.14242,-2.0981,4e+07,233
83,30,2.1452e-05,0.1426,-2.1852,4e+07,245
84,30,2.6432e-05,0.14129,-2.0135,4e+07,275
85,30,-6.1508e-05,0.14607,-1.9822,4e+07,266
86,30,-3.4135e-05,0.14641,-2.0709,4e+07,257
87,30,5.432e-05,0.14303,-2.2498,4e+07,211
88,30,4.6255e-05,0.13916,-2.0136,4e+07,244
89,30,7.5566e-05,0.14155,-1.9009,4e+07,279
90,30,-0.00010795,0.14259,-2.0595,4e+07,240
91,30,-3.6878e-06,0.14453,-2.0869,4e+07,235
92,30,-5.2861e-05,0.14105,-1.995,4e+07,262
93,30,7.7807e-05,0.14159,-2.0757,4e+07,233
94,30,2.4214e-05,0.13974,-2.1468,4e+07,239
95,30,-2.5776e-05,0.13992,-2.0489,4e+07,272
96,30,1.3734e-05,0.14344,-2.0251,4e+07,264
97,30,0.00014832,0.14066,-2.0827,4e+07,263
98,30,-8.7932e-06,0.13993,-2.1768,4e+07,238
99,30,-1.145e-05,0.1429,-2.0635,4e+07,256
100,30,5.7694e-05,0.13971,-2.1603,4e+07,233
101,35,-8.3807e-06,0.12006,-1.8731,4e+07,37
102,35,4.7979e-05,0.11767,-1.8981,4e+07,32
103,35,-8.2575e-05,0.12224,-1.9263,4e+07,25
104,35,-6.8149e-05,0.11922,-1.9765,4e+07,41
105,35,-3.1454e-05,0.12082,-1.9707,4e+07,31
106,35,5.5864e-05,0.12056,-2.0915,4e+07,34
107,35,-9.693e-05,0.12337,-1.9854,4e+07,30
108,35,-5.0802e-06,0.12202,-1.9902,4e+07,29
109,35,-1.9316e-05,0.11889,-2.0206,4e+07,27
110,35,1.3038e-05,0.12443,-1.896,4e+07,36
111,35,-0.00011677,0.11676,-1.8653,4e+07,52
112,35,7.1013e-05,0.12125,-1.9407,4e+07,33
113,35,-3.3813e-05,0.12335,-1.9167,4e+07,35
114,35,-7.9116e-06,0.11626,-1.8303,4e+07,40
115,35,-5.1133e-07,0.12051,-2.0322,4e+07,36
116,35,5.9438e-05,0.11777,-1.8948,4e+07,29
117,35,-2.733e-05,0.12052,-1.849,4e+07,34
118,35,-3.0668e-05,0.12017,-1.9435,4e+07,45
119,35,-3.9843e-05,0.12199,-1.8669,4e+07,29
120,35,0.00014154,0.11911,-1.8248,4e+07,45
121,40,-7.223e-06,0.10335,-1.7473,4e+07,9
122,40,6.5054e-05,0.103,-1.8423,4e+07,8
123,40,5.3332e-05,0.10381,-1.7627,4e+07,2
124,40,1.1118e-05,0.10522,-1.7926,4e+07,4
125,40,-2.8546e-05,0.10347,-1.7336,4e+07,4
126,40,-7.0363e-06,0.10417,-1.795,4e+07,5
127,40,5.7273e-05,0.10625,-1.7278,4e+07,7
128,40,6.1253e-05,0.10405,-1.7567,4e+07,4
129,40,-6.5274e-05,0.10814,-1.7294,4e+07,3
130,40,2.1799e-05,0.10594,-1.7251,4e+07,9
131,40,2.5177e-05,0.10597,-1.9084,4e+07,8
132,40,-1.8144e-05,0.10339,-1.7345,4e+07,4
133,40,-8.5674e-05,0.1067,-1.755,4e+07,1
134,40,6.9916e-05,0.10614,-1.8401,4e+07,7
135,40,8.1384e-06,0.10455,-1.8636,4e+07,3
136,40,-4.5872e-05,0.1028,-1.8442,4e+07,5
137,40,-2.9216e-05,0.10525,-1.7831,4e+07,6
138,40,3.8043e-05,0.10548,-1.9503,4e+07,7
139,40,-3.1057e-05,0.10572,-1.7368,4e+07,4
140,40,5.5427e-06,0.10489,-1.7749,4e+07,6
