123,40,8.2097e-05,1.0012,-5.2092,4e+06,7
124,40,-0.0011712,0.99756,-5.1366,4e+06,9
125,40,-0.00057796,0.99893,-5.0868,4e+06,5
126,40,-0.00038309,1.008,-5.0031,4e+06,4
127,40,2.8689e-05,1.0014,-5.1203,4e+06,5
128,40,0.00026,0.99945,-4.9474,4e+06,1
129,40,-0.00049758,1.0032,-5.3307,4e+06,4
130,40,-0.00093394,0.99603,-4.8551,4e+06,2
131,40,0.00053047,1.0016,-5.0398,4e+06,6
132,40,0.00026405,0.99447,-4.8841,4e+06,6
133,40,-0.00015988,0.99495,-4.9709,4e+06,8
134,40,-0.00027355,1.0022,-5.2328,4e+06,10
135,40,-0.00013958,0.99253,-5.125,4e+06,4
136,40,-0.00041238,1.0001,-5.2327,4e+06,7
137,40,-6.3877e-05,0.99918,-4.7807,4e+06,4
138,40,-0.00033185,0.9938,-4.7405,4e+06,3
139,40,-0.0010967,1.0053,-5.0844,4e+06,9
140,40,0.00076525,0.98956,-5.6879,4e+06,8
