107,35,-1.5088e-06,0.011966,-0.64657,4e+08,9
108,35,4.868e-06,0.010948,-0.56369,4e+08,12
109,35,-3.6574e-06,0.0099851,-0.55907,4e+08,8
110,35,1.2406e-05,0.01029,-0.57036,4e+08,7
111,35,-1.1117e-05,0.010559,-0.60242,4e+08,8
112,35,8.0616e-06,0.011646,-0.65211,4e+08,3
113,35,-6.156e-06,0.010138,-0.56724,4e+08,13
114,35,6.3856e-07,0.010587,-0.5818,4e+08,17
115,35,5.2313e-06,0.0095987,-0.51858,4e+08,14
116,35,-4.893e-06,0.011117,-0.62611,4e+08,8
117,35,-4.9277e-06,0.010283,-0.55334,4e+08,7
118,35,-4.6446e-06,0.0099873,-0.5383,4e+08,11
119,35,2.9943e-06,0.010916,-0.57417,4e+08,9
120,35,2.0681e-06,0.010814,-0.56979,4e+08,8
121,40,-2.8187e-06,0.0077576,-0.51999,1e+09,2
122,40,-3.5044e-06,0.0078785,-0.52449,1e+09,1
123,40,-8.442e-07,0.0078537,-0.4701,1e+09,4
124,40,-3.0802e-06,0.0083061,-0.52203,1e+09,4
125,40,8.6577e-07,0.0075288,-0.51141,1e+09,2
126,40,2.677e-07,0.0077558,-0.54763,1e+09,2
127,40,-3.9549e-07,0.0077832,-0.47195,1e+09,2
128,40,-3.9527e-06,0.0084793,-0.49869,1e+09,8
129,40,-3.4229e-06,0.0076572,-0.51908,1e+09,1
130,40,-2.298e-06,0.008476,-0.51675,1e+09,2
131,40,1.3818e-06,0.0076357,-0.52166,1e+09,4
132,40,-8.3638e-08,0.0077644,-0.48032,1e+09,4
133,40,6.1066e-06,0.0085828,-0.53663,1e+09,2
134,40,-1.4145e-06,0.0079499,-0.46931,1e+09,8
135,40,-4.4039e-06,0.008208,-0.50841,1e+09,3
136,40,-1.8204e-07,0.0080021,-0.48753,1e+09,2
137,40,-3.2e-06,0.008336,-0.5176,1e+09,2
138,40,3.0456e-06,0.0085661,-0.5469,1e+09,4
139,40,3.588e-06,0.0077722,-0.57567,1e+09,1
140,40,-1.3341e-06,0.0079042,-0.51673,1e+09,3
